品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
,Y71,545.00,2015年,,安卓（Android）,Android ,联发科（MTK),,四核,,16GB ROM,1GB RAM,32GB,5.0英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10225084829.html,酷派锋尚Air Y71-511 电信4G手机 双卡双待 金钻白 电信4G,爱优创杰手机专营店,0
,8713,379.00,2013年,,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,其它,512MB RAM,32GB,5.0英寸,480×854,500万像素,30万像素,http://item.jd.com/10260637679.html,酷派(Coolpad) 8713 移动4G手机 双卡双待 极地白,爱优创杰手机专营店,0
,8702D,318.00,2014年,,安卓（Android）,Android ,其他,,四核,,其它,512MB RAM,32GB,4.5英寸,480×854,500万像素,30万像素,http://item.jd.com/10260903550.html,酷派(Coolpad) 8702D 移动4G 双卡双待手机 极地白,爱优创杰手机专营店,0
,Pro2,1699.00,2016年,3月,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,16GB ROM,3GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10269612771.html,酷派 锋尚Pro2 Y91-921 智能手机4G 双卡双待 星钻白 全网通(3GRAM+16GROM)标配,新松联手机专营店,0
酷派（Coolpad）,5721,529.00,2015年,,,Android ,联发科（MTK),,四核,,8GB ROM,1GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10280970919.html,酷派(Coolpad) 5721 电信4G手机 双卡双待  智尚白,爱优创杰手机专营店,0
酷派（Coolpad）,Y76,559.00,2015年,,,Android ,其他,,四核,,8GB ROM,1GB RAM,32GB,5.5英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10282396515.html,酷派(Coolpad) 锋尚 Y76 双4G手机双卡双待 白色,爱优创杰手机专营店,0
酷派（Coolpad）,8721,499.00,2015年,,,Android ,Qualcomm 骁龙,,四核,,8GB ROM,1GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10285956563.html,酷派 8721 移动4G手机 双卡双待 白色 标配版,牧申数码专营店,0
酷派（Coolpad）,PRO,798.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,8GB ROM,2GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10299347894.html,酷派(Coolpad) 锋尚 PRO T2-W01 尊荣金 移动联通4G手机 双卡双待,爱优创杰手机专营店,0
酷派（Coolpad）,8721,699.00,2015年,,,Android ,Qualcomm 骁龙,,四核,,8GB ROM,1GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10313391423.html,酷派 8721 移动4G手机 双卡双待 白色 标配版,谷高数码手机专营店,0
酷派（Coolpad）,Y76,649.00,2015年,,,Android ,其他,,四核,,8GB ROM,1GB RAM,32GB,5.5英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10313855127.html,酷派(Coolpad) 锋尚 Y76 双4G手机双卡双待 金色,谷高数码手机专营店,0
﻿酷派（Coolpad）,A8930,2499.00,2015年,,,Android ,Qualcomm 骁龙,,八核,,32GB ROM,3GB RAM,32GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10313928943.html,酷派 锋尚MAX (A8-930) 移动联通电信4G手机 双卡双待 尊爵金 全网通(3G RAM+32G ROM),谷高数码手机专营店,0
酷派（Coolpad）,Y803,1299.00,2016年,4月,,Android ,联发科（MTK),,,,16GB ROM,3GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",800万像素,800万像素,http://item.jd.com/10358530212.html,酷派锋尚Y803-9 全网通手机 双卡双待  致榛金 3G+16G标准版,优爱特手机专营店,0
酷派（Coolpad）,Y91,1599.00,2016年,,,Android ,Qualcomm 骁龙,,八核,,其它,,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10362153352.html,酷派 锋尚Pro2 Y91-921 移动联通电信4G手机 双卡双待   星钻白 3G+16G标准版,优爱特手机专营店,0
酷派（Coolpad）,8105,296.00,2015年,,,Android ,其他,,,,4GB ROM,512MB RAM,32GB,4.5英寸,480×854,500万像素,30万像素,http://item.jd.com/10365394621.html,酷派 8105 移动4G 双卡双待手机 白色 (4G ROM) 标配,牧申数码专营店,0
