品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
,Galaxy,3999.00,2015年,,安卓（Android）,,三星Exynos,,,,64MB ROM,,,5.1英寸,2560×1440（2K）,1600万像素,500万像素,http://item.jd.com/1957860017.html,三星 Galaxy S6 Edge G9250 刀锋 曲屏三网4G智能手机 单卡版 金色 32G,数字创想科技（香港）专营店,1
三星（SAMSUNG）,S7edge,4999.00,2016年,3月,安卓（Android）,Android ,三星Exynos,,,,32GB ROM,4GB RAM,,5.5英寸,2560×1440（2K）,1600万像素,500万像素,http://item.jd.com/1958402420.html,【全球购】Samsung/三星 Galaxy S7edge  全身防水 港版 全网通 黑色 S7edge曲面屏 5.5英寸 32G,魔力世界数码生活专营店,5
三星（SAMSUNG）,E1200R,128.00,2014年,5月,,其他,其他,,,,32MB,,,其它,128×128,其他,其它,http://item.jd.com/10124464352.html,三星 E1200R 移动联通2G 手机 黑色 标配版,中恒国信手机旗舰店,148
三星（SAMSUNG）,Galaxy,3299.00,2015年,4月,安卓（Android）,Android 5.0,三星Exynos,,八核,,32GB ROM,3GB RAM,,5.1英寸,2560×1440（2K）,1600万像素,500万像素,http://item.jd.com/1955724426.html,全球购 三星 Galaxy S6 G9200 移动联通4G手机 双卡 铂光金,量子科技专营店,17
三星（SAMSUNG）,G3609,618.00,2014年,9月,安卓（Android）,Android 4.4,其他,,四核,,4GB ROM,768MB RAM,64GB,4.5英寸,480×800,500万像素,200万像素,http://item.jd.com/10132656963.html,三星 GALAXY CORE Prime (G3609) 电信4G 双卡双待 手机 灰色 标配版,中恒国信手机旗舰店,12
三星（SAMSUNG）,SM-A7009,1299.00,2015年,1月,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8939,,,16GB ROM,2GB RAM,64GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/2311519.html,【电信赠费版】三星 Galaxy A7 (SM-A7009)雪域白 电信4G手机 双卡双待,,10
三星（SAMSUNG）,J7008,1299.00,2015年,,,Android ,Qualcomm 骁龙,,八核,,16GB ROM,1.5GB RAM,128GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10321342559.html,三星(SAMSUNG) Galaxy J7(J7008) 移动4G手机 双卡双待 金色,能良数码旗舰店,2
三星（SAMSUNG）,G7106,599.00,2013年,,安卓（Android）,Android ,Qualcomm 骁龙,,,,8GB ROM,1.5GB RAM,64GB,5.25英寸,"1280×720(HD,720P) ",800万像素,190万像素,http://item.jd.com/10321325175.html,三星 SM-G7106 联通3G手机 黑色 标配版,佳沪数码手机旗舰店,6
,,2815.00,,,,,,,,,,,,,,,,http://item.jd.com/1959669620.html,【eBay精选】BlackBerry/黑莓 保时捷系列 P9982 智能手机 银色,t-dimension8,0
三星（SAMSUNG）,S7edge,5588.00,2016年,3月,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,32GB ROM,4GB RAM,32GB,5.5英寸,2560×1440（2K）,1200万像素,500万像素,http://item.jd.com/1959991950.html,三星（SAMSUNG）GalaxyS7edge 全网通双卡 双曲面屏5.5英寸智能手机 银色,surepromise手机海外旗舰店,0
三星（SAMSUNG）,E1200R,128.00,2014年,,,无,其他,,,,无,,,其它,240*320以下,不支持,不支持,http://item.jd.com/10123103414.html,三星(SAMSUNG) E1200R 2G手机 黑色,能良数码旗舰店,141
,S7,4988.00,2016年,,,Android ,其他,,,,其它,,,5.1英寸,2560×1440（2K）,1200万像素,500万像素,http://item.jd.com/1957461338.html,三星 SAMSUNG Galaxy S7  双4G 八核处理器 防水防尘 金色 32GB,Kyushu Star专营店,0
,G7200,1149.00,2014年,,,Android ,Qualcomm 骁龙,,,,16GB ROM,,,5.2英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10311567996.html,三星 Galaxy (G7200) 16G 移动联通4G手机 双卡双待 白色 标配版,中恒国信手机旗舰店,0
三星（SAMSUNG）,5,3988.00,2015年,,安卓（Android）,,三星Exynos,,,,32GB ROM,,,其它,2560×1440（2K）,1600万像素,500万像素,http://item.jd.com/1952464951.html,全球购 亚太版 三星Galaxy Note5（N9200) 移动联通电信4G智能手机  铂光金 双卡双待  32GB 质保180天只换新+官方保修半年,GIT通讯数码旗舰店,14
三星（SAMSUNG）,g9092,6298.00,2014年,,,Android ,其他,,,,16GB ROM,2GB RAM,,3.7英寸,480×800,1300万像素,200万像素,http://item.jd.com/10129171439.html,三星(SAMSUNG) 大器3 SM-G9092 联通3G手机 双卡双待 名仕蓝 (2G RAM+32G ROM) 标配,爱优创杰手机专营店,1
三星（SAMSUNG）,GalaxyS7edge,5888.00,2016年,4月,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,32GB ROM,4GB RAM,32GB,5.1英寸,2560×1440（2K）,1200万像素,500万像素,http://item.jd.com/1957165213.html,全球购 海外版 SAMSUNG 三星 Galaxy S7 edge 智能手机  质保180天只换新 金色  32GB 双卡双4G,GIT通讯数码旗舰店,9
三星（SAMSUNG）,GalaxyS7edge,5688.00,2016年,4月,安卓（Android）,其他,Qualcomm 骁龙,,八核,,其它,4GB RAM,,5.5英寸,2560×1440（2K）,1200万像素,500万像素,http://item.jd.com/1957474855.html,全球购 SAMSUNG 三星 Galaxy S7 edge 5.5英寸  智能手机 银色 32G 港版,信威电器海外专营店,10
三星（SAMSUNG）,S7edge,5688.00,2016年,3月,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,32GB ROM,4GB RAM,32GB,5.5英寸,2560×1440（2K）,1200万像素,500万像素,http://item.jd.com/1957788537.html,三星（SAMSUNG）GalaxyS7edge 全网通双卡 双曲面屏5.5英寸智能手机 金色,surepromise全球购旗舰店,1
,GalaxyA9,2688.00,2016年,,安卓（Android）,,Qualcomm 骁龙,,八核,,32GB ROM,3GB RAM,128GB,6.0英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/1956751933.html,全球购 亚太版 SUMSUNG 三星 移动联通电信4G智能手机 雪域白 Galaxy A9000 32GB,GIT通讯数码旗舰店,9
,s7,5788.00,2016年,,,Android ,其他,,,,其它,,,5.5英寸,2560×1440（2K）,1200万像素,500万像素,http://item.jd.com/1958813702.html,三星 SAMSUNG Galaxy S7 edge 双曲屏  八核国际版 3D热成型 黑色 32GB,Kyushu Star专营店,0
